user_id,total_session_count,total_category_browse_count,added_to_cart,cart_value,search_count,days_active_last_7,event_count
QB138800,4,2,no,0.0,1,2,13
QB138804,4,1,no,0.0,1,1,7
QB138811,19,6,no,0.0,4,6,53
QB138814,3,1,no,0.0,0,2,12
QB138815,1,1,no,0.0,1,1,3
QB138817,3,7,yes,160.05,5,2,11
QB138818,4,2,yes,325.56,0,1,4
QB138819,1,3,yes,160.02,3,2,10
QB138821,4,2,no,0.0,3,1,11
QB138823,2,1,no,0.0,1,1,10
QB138826,8,2,no,0.0,2,4,23
QB138827,7,4,no,0.0,3,2,33
QB138829,2,1,no,0.0,2,1,6
QB138832,4,1,no,0.0,2,2,13
QB138834,2,1,no,0.0,1,1,4
QB138843,2,0,no,0.0,1,1,3
QB138844,2,3,no,0.0,2,1,12
QB138845,6,2,yes,486.03,2,2,33
QB138846,2,3,no,0.0,3,2,4
QB138850,1,1,no,0.0,1,2,3
QB138851,2,1,no,0.0,1,2,7
QB138852,2,1,yes,207.05,1,1,7
QB138857,2,1,yes,279.17,1,1,6
QB138859,1,1,yes,334.5,3,2,6
QB138861,1,1,no,0.0,1,1,7
QB138869,3,2,no,0.0,2,1,4
QB138870,1,3,yes,197.4,1,2,9
QB138871,1,0,yes,235.8,0,1,4
QB138874,1,0,no,0.0,1,1,1
QB138876,3,2,no,0.0,0,2,8
QB138877,2,1,no,0.0,0,1,2
QB138881,3,1,no,0.0,0,1,12
QB138882,3,2,yes,252.19,3,2,13
QB138887,1,1,yes,310.7,1,2,9
QB138888,1,3,no,0.0,1,2,9
QB138889,4,1,no,0.0,3,2,10
QB138890,3,2,yes,450.42,1,1,13
QB138891,2,1,no,0.0,1,1,4
QB138894,4,2,no,0.0,0,2,13
QB138895,4,3,no,0.0,0,2,9
QB138897,4,1,no,0.0,1,2,13
QB138898,5,6,yes,186.82,7,6,77
QB138900,1,2,no,0.0,2,2,13
QB138902,1,0,no,0.0,0,1,1
QB138904,3,3,no,0.0,2,1,14
QB138905,2,1,no,0.0,2,1,11
QB138906,1,1,no,0.0,1,2,5
QB138907,3,2,yes,137.91,0,2,4
QB138908,2,3,no,0.0,0,2,8
QB138909,2,1,no,0.0,0,1,5
QB138910,2,0,no,0.0,1,1,2
QB138912,4,7,no,0.0,5,3,34
QB138913,2,0,no,0.0,0,1,3
QB138915,4,1,yes,400.17,0,2,14
QB138917,6,2,yes,189.07,5,4,11
QB138918,4,1,no,0.0,0,2,14
QB138919,2,2,yes,253.51,2,2,13
QB138920,1,1,no,0.0,0,1,3
QB138922,4,2,no,0.0,3,1,6
QB138924,9,4,no,0.0,3,2,30
QB138926,1,2,yes,226.08,0,2,11
QB138931,3,4,yes,314.5,1,2,8
QB138932,1,1,no,0.0,2,2,10
QB138933,4,2,no,0.0,0,2,4
QB138936,14,13,yes,470.75,4,4,59
QB138938,4,3,no,0.0,3,2,24
QB138939,5,5,yes,306.74,1,3,15
QB138943,1,1,yes,344.05,0,1,4
QB138944,8,2,yes,180.54,5,2,28
QB138947,1,0,no,0.0,1,1,6
QB138949,3,1,yes,272.32,1,2,10
QB138952,2,1,yes,219.97,1,1,1
QB138953,2,1,no,0.0,1,1,2
QB138954,1,1,no,0.0,2,1,6
QB138957,2,0,yes,299.23,1,1,7
QB138965,4,3,yes,231.39,2,2,13
QB138968,1,1,yes,479.16,1,1,2
QB138969,1,1,no,0.0,1,1,4
QB138970,1,0,no,0.0,1,1,1
QB138973,2,3,no,0.0,1,1,5
QB138975,2,0,no,0.0,1,1,5
QB138977,7,3,no,0.0,1,2,8
QB138979,1,2,yes,166.52,3,1,13
QB138980,1,3,no,0.0,0,2,8
QB138984,2,0,no,0.0,0,1,4
QB138985,4,1,no,0.0,3,2,9
QB138989,1,3,no,0.0,1,2,6
QB138991,2,1,no,0.0,1,1,4
QB138995,4,1,no,0.0,1,1,7
QB138996,2,3,yes,170.52,0,2,7
QB138997,4,3,no,0.0,0,2,4
QB138999,3,2,no,0.0,3,1,12
QB139002,4,3,yes,284.27,2,2,12
QB139003,2,3,no,0.0,2,2,3
QB139008,11,4,yes,533.71,10,4,51
QB139009,2,1,no,0.0,2,1,5
QB139011,1,1,no,0.0,1,1,2
QB139012,2,1,no,0.0,0,1,4
QB139016,3,2,yes,203.08,1,1,7
QB139017,1,1,yes,315.71,0,1,6
QB139022,1,1,no,0.0,1,1,7
QB139023,1,1,yes,123.38,3,2,9
QB139024,2,0,no,0.0,2,1,6
QB139030,4,3,yes,521.6,3,2,5
QB139033,1,0,no,0.0,1,1,6
QB139036,2,2,no,0.0,0,2,4
QB139037,2,3,no,0.0,1,1,3
QB139038,3,7,no,0.0,3,2,28
QB139039,7,5,yes,180.0,5,6,58
QB139041,1,0,no,0.0,0,1,3
QB139045,1,3,no,0.0,0,2,12
QB139046,1,1,no,0.0,1,1,1
QB139048,3,1,yes,492.69,1,1,7
QB139050,3,2,yes,190.38,5,3,17
QB139051,4,2,yes,153.74,1,2,9
QB139053,1,2,yes,460.63,3,2,3
QB139055,2,1,no,0.0,0,1,1
QB139057,1,3,yes,460.4,0,2,9
QB139059,1,1,no,0.0,1,1,2
QB139062,3,1,yes,231.15,0,2,13
QB139064,2,0,no,0.0,0,1,7
QB139066,2,2,yes,643.97,3,1,6
QB139068,2,2,no,0.0,4,2,19
QB139070,2,0,no,0.0,0,1,2
QB139071,3,3,no,0.0,2,1,12
QB139073,3,3,no,0.0,0,1,7
QB139086,2,0,no,0.0,0,1,6
QB139088,1,1,no,0.0,1,1,5
QB139089,1,0,no,0.0,1,1,2
QB139090,2,1,no,0.0,1,1,5
QB139092,2,2,no,0.0,2,2,12
QB139093,4,3,yes,497.19,0,2,4
QB139095,1,0,no,0.0,1,1,4
QB139101,1,3,yes,438.11,3,1,6
QB139105,3,1,no,0.0,3,2,3
QB139106,1,0,no,0.0,0,1,6
QB139107,1,1,no,0.0,1,1,4
QB139109,8,6,yes,509.11,1,2,19
QB139112,6,3,no,0.0,3,3,31
QB139113,4,3,no,0.0,1,2,12
QB139117,2,0,no,0.0,1,1,4
QB139118,2,3,no,0.0,0,2,9
QB139120,4,2,yes,408.65,1,2,12
QB139121,1,1,yes,548.52,3,2,6
QB139127,2,0,no,0.0,0,1,1
QB139130,1,1,no,0.0,1,1,2
QB139131,1,0,no,0.0,1,1,5
QB139139,3,1,no,0.0,0,1,11
QB139142,1,1,no,0.0,1,1,10
QB139145,7,7,no,0.0,1,4,23
QB139147,2,1,no,0.0,1,1,3
QB139149,4,1,no,0.0,1,2,7
QB139150,4,2,no,0.0,1,1,6
QB139152,2,1,no,0.0,0,1,1
QB139154,4,3,no,0.0,3,1,6
QB139158,3,2,no,0.0,3,1,6
QB139159,2,0,no,0.0,1,1,2
QB139161,7,4,yes,262.36,1,3,25
QB139167,2,2,yes,219.88,0,2,13
QB139168,2,1,no,0.0,3,2,3
QB139171,3,2,no,0.0,2,1,14
QB139175,5,5,yes,110.9,2,2,32
QB139176,4,2,no,0.0,2,1,10
QB139180,3,1,yes,559.47,1,1,12
QB139181,4,3,yes,345.33,3,1,3
QB139182,1,0,no,0.0,2,1,7
QB139183,1,0,no,0.0,1,1,2
QB139186,2,1,no,0.0,2,1,5
QB139188,6,4,yes,79.21,5,2,26
QB139191,1,3,no,0.0,2,2,5
QB139192,3,1,no,0.0,0,1,8
QB139196,1,2,no,0.0,1,1,6
QB139197,2,0,no,0.0,2,1,6
QB139202,1,0,no,0.0,1,1,5
QB139204,9,7,yes,195.14,5,2,34
QB139205,7,2,yes,359.03,4,4,17
QB139206,1,0,no,0.0,0,1,3
QB139207,2,1,no,0.0,2,1,11
QB139208,3,1,yes,180.84,0,1,13
QB139209,3,4,yes,193.95,3,2,23
QB139210,2,1,no,0.0,0,1,5
QB139214,2,0,no,0.0,1,1,4
QB139217,2,1,no,0.0,2,1,5
QB139218,1,1,no,0.0,1,1,5
QB139221,1,2,no,0.0,0,1,11
QB139222,1,3,no,0.0,0,2,3
QB139223,1,1,no,0.0,0,2,14
QB139226,3,3,no,0.0,2,2,11
QB139227,3,2,yes,299.36,3,1,6
QB139228,4,3,no,0.0,1,1,11
QB139232,1,1,no,0.0,0,1,1
QB139233,2,1,no,0.0,0,2,6
QB139234,2,1,no,0.0,1,1,7
QB139235,1,2,yes,402.88,1,1,6
QB139238,2,3,yes,135.15,0,1,9
QB139239,6,13,yes,263.39,11,5,55
QB139241,6,5,yes,269.95,4,3,21
QB139242,4,1,yes,647.95,1,2,5
QB139243,2,0,no,0.0,0,1,5
QB139251,2,1,no,0.0,1,1,7
QB139252,1,1,no,0.0,1,1,7
QB139255,1,1,yes,108.28,1,1,4
QB139257,2,2,yes,136.95,4,3,11
QB139258,2,2,no,0.0,4,3,25
QB139260,1,1,no,0.0,0,1,1
QB139261,2,1,no,0.0,2,2,13
QB139266,1,1,no,0.0,1,1,4
QB139269,2,1,yes,1186.7,2,1,14
QB139270,5,2,yes,208.16,5,3,19
QB139271,6,2,yes,329.84,5,4,21
QB139274,4,2,yes,387.07,2,2,7
QB139276,9,6,yes,189.14,1,4,21
QB139280,11,7,yes,480.61,10,4,75
QB139285,8,11,no,0.0,3,4,54
QB139286,16,8,yes,338.66,9,4,30
QB139288,3,1,no,0.0,1,1,9
QB139289,2,0,no,0.0,0,1,6
QB139291,1,3,no,0.0,1,1,13
QB139292,2,1,no,0.0,0,2,3
QB139296,2,1,yes,119.23,0,1,14
QB139298,8,4,yes,1282.8,3,3,16
QB139299,3,2,no,0.0,0,1,6
QB139300,2,5,yes,589.39,4,2,25
QB139306,2,0,no,0.0,0,1,5
QB139309,4,2,no,0.0,2,1,4
QB139310,1,0,no,0.0,1,1,4
QB139312,7,6,no,0.0,3,4,22
QB139317,2,1,no,0.0,2,1,3
QB139318,14,8,yes,342.09,6,7,69
QB139320,2,3,yes,534.42,3,2,17
QB139321,2,1,no,0.0,2,1,3
QB139322,4,2,yes,363.42,1,2,6
QB139323,2,2,no,0.0,2,2,20
QB139324,3,1,no,0.0,3,2,14
QB139325,1,2,yes,101.97,1,1,3
QB139327,9,7,no,0.0,1,2,23
QB139329,3,6,yes,177.36,4,2,16
QB139330,3,1,no,0.0,0,2,6
QB139331,2,0,no,0.0,0,1,1
QB139333,5,2,yes,551.27,4,2,30
QB139338,1,2,no,0.0,0,2,7
QB139339,3,3,no,0.0,2,2,13
QB139341,4,1,no,0.0,2,2,4
QB139342,1,2,yes,506.13,3,2,10
QB139343,2,1,no,0.0,2,1,5
QB139346,2,3,yes,378.66,1,2,12
QB139349,1,2,yes,119.55,1,2,13
QB139350,3,3,no,0.0,2,2,3
QB139352,1,0,yes,411.56,0,1,4
QB139355,2,1,no,0.0,1,1,3
QB139359,19,4,yes,285.75,8,7,45
QB139362,3,1,no,0.0,1,2,12
QB139363,2,0,no,0.0,0,1,2
QB139365,1,1,no,0.0,2,1,4
QB139368,4,3,yes,447.37,3,1,8
QB139369,1,0,no,0.0,0,1,5
QB139370,2,0,no,0.0,1,1,7
QB139371,3,1,no,0.0,3,2,8
QB139374,1,1,yes,504.38,0,1,4
QB139376,2,2,no,0.0,2,1,14
QB139378,7,2,yes,141.9,3,2,17
QB139387,1,1,no,0.0,0,1,5
QB139391,1,0,yes,105.64,0,1,7
QB139392,9,7,yes,172.55,3,2,34
QB139394,4,1,no,0.0,1,1,7
QB139396,3,1,no,0.0,3,2,10
QB139397,1,2,yes,415.7,0,2,4
QB139398,1,1,yes,263.05,0,1,7
QB139403,9,5,no,0.0,3,3,20
QB139404,2,2,yes,210.89,2,1,9
QB139409,4,3,no,0.0,0,1,4
QB139412,4,2,no,0.0,2,1,9
QB139417,2,1,no,0.0,0,1,7
QB139419,3,1,no,0.0,1,1,10
QB139420,6,4,yes,380.91,5,2,26
QB139421,2,1,no,0.0,0,1,4
QB139424,1,1,no,0.0,3,1,5
QB139426,4,7,yes,137.17,1,3,24
QB139431,2,1,yes,580.64,1,2,8
QB139434,2,1,yes,350.11,0,1,12
QB139436,1,1,yes,543.62,2,2,10
QB139437,2,3,no,0.0,3,1,10
QB139438,4,2,no,0.0,0,2,10
QB139439,1,0,yes,649.75,1,1,6
QB139441,4,3,yes,154.42,3,2,3
QB139445,2,0,yes,404.9,0,1,3
QB139447,1,2,yes,489.39,0,1,6
QB139448,2,3,yes,208.84,3,2,5
QB139450,3,2,no,0.0,3,1,14
QB139453,2,0,no,0.0,1,1,7
QB139454,1,0,no,0.0,0,1,3
QB139458,2,1,no,0.0,2,2,14
QB139465,2,0,no,0.0,1,1,6
QB139466,2,7,no,0.0,5,3,22
QB139467,1,0,no,0.0,2,1,3
QB139468,3,6,yes,411.75,2,2,20
QB139469,5,14,yes,145.95,9,6,24
QB139474,3,2,no,0.0,3,2,11
QB139475,2,3,yes,178.67,1,3,24
QB139476,1,0,no,0.0,2,1,4
QB139477,1,3,no,0.0,2,1,11
QB139480,4,1,yes,103.39,1,1,8
QB139482,3,1,yes,258.09,2,1,3
QB139484,1,0,no,0.0,2,1,4
QB139486,3,2,no,0.0,2,1,7
QB139487,4,4,yes,231.43,4,2,8
QB139490,1,0,no,0.0,0,1,5
QB139493,1,1,no,0.0,2,1,2
QB139495,4,3,no,0.0,2,2,10
QB139498,3,3,yes,183.42,4,2,15
QB139499,3,1,no,0.0,0,2,11
QB139502,17,14,yes,187.52,10,5,53
QB139503,5,4,no,0.0,4,2,13
QB139504,4,6,no,0.0,2,4,9
QB139505,4,1,yes,393.66,1,1,10
QB139507,2,0,no,0.0,0,1,2
QB139508,3,7,no,0.0,4,4,22
QB139511,1,3,no,0.0,3,2,7
QB139512,2,1,no,0.0,0,1,2
QB139515,1,2,no,0.0,0,2,6
QB139516,1,1,no,0.0,0,1,6
QB139517,4,3,yes,227.89,2,1,13
QB139519,6,3,yes,206.2,2,2,18
QB139527,2,2,yes,211.83,2,1,7
QB139528,1,2,no,0.0,3,1,12
QB139531,4,1,yes,186.6,2,1,9
QB139532,2,1,no,0.0,0,1,6
QB139535,2,1,no,0.0,1,1,3
QB139539,3,2,no,0.0,1,2,13
QB139542,2,1,no,0.0,1,1,5
QB139543,9,6,no,0.0,5,2,22
QB139545,8,3,no,0.0,1,4,21
QB139547,3,3,yes,142.48,2,2,18
QB139550,3,5,yes,364.38,4,3,19
QB139553,1,3,yes,333.76,1,1,11
QB139554,3,4,yes,180.92,4,3,17
QB139555,4,3,yes,268.27,3,2,5
QB139556,3,3,no,0.0,1,1,6
QB139559,1,0,no,0.0,1,1,1
QB139560,3,2,yes,99.63,0,1,9
QB139561,1,3,no,0.0,2,1,12
QB139563,1,0,no,0.0,1,1,4
QB139566,3,1,no,0.0,2,2,3
QB139572,4,1,yes,291.7,2,2,7
QB139574,1,3,no,0.0,0,2,8
QB139576,1,3,yes,191.39,0,1,9
QB139578,4,5,yes,121.54,5,3,29
QB139580,3,1,no,0.0,3,1,14
QB139581,2,0,no,0.0,1,1,4
QB139582,7,4,no,0.0,5,2,12
QB139583,4,3,no,0.0,1,1,3
QB139585,5,3,yes,113.0,4,4,32
QB139587,9,3,yes,256.61,5,2,27
QB139588,1,1,no,0.0,0,1,7
QB139593,2,1,no,0.0,2,1,7
QB139594,2,0,no,0.0,1,1,4
QB139595,2,1,no,0.0,2,1,4
QB139596,1,0,no,0.0,0,1,2
QB139598,8,7,yes,183.17,4,7,61
QB139599,4,3,yes,176.39,1,1,9
QB139602,2,0,no,0.0,0,1,4
QB139603,2,1,yes,327.58,3,2,10
QB139604,1,1,yes,205.54,1,1,4
QB139606,1,3,no,0.0,3,2,11
QB139612,1,1,no,0.0,0,1,9
QB139613,1,1,no,0.0,1,1,2
QB139614,6,3,yes,253.59,2,2,23
QB139616,2,2,no,0.0,0,1,7
QB139622,3,2,no,0.0,3,2,4
QB139625,6,4,no,0.0,5,2,26
QB139629,4,1,yes,215.88,1,2,12
QB139632,1,1,no,0.0,0,1,3
QB139634,4,2,no,0.0,2,2,8
QB139637,2,0,no,0.0,0,1,5
QB139640,4,2,yes,429.23,3,1,11
QB139651,7,4,no,0.0,1,2,11
QB139652,5,4,yes,173.8,1,4,31
QB139656,19,8,no,0.0,6,7,57
QB139657,2,2,yes,240.79,3,1,10
QB139658,4,2,yes,262.81,0,2,14
QB139659,7,7,yes,111.85,4,2,33
QB139662,2,0,no,0.0,0,1,1
QB139665,1,3,yes,472.79,1,1,10
QB139669,2,1,no,0.0,0,1,3
QB139670,1,0,no,0.0,1,1,7
QB139671,2,1,no,0.0,0,1,5
QB139673,2,0,yes,95.31,0,1,2
QB139674,5,7,no,0.0,2,4,25
QB139675,3,3,yes,806.79,1,2,11
QB139677,2,0,no,0.0,0,1,7
QB139680,17,14,yes,152.05,7,7,26
QB139685,1,1,no,0.0,1,1,2
QB139686,2,1,no,0.0,1,1,3
QB139687,4,3,no,0.0,3,1,8
QB139692,3,2,no,0.0,1,1,9
QB139693,1,1,no,0.0,2,1,2
QB139696,4,1,no,0.0,2,2,8
QB139698,9,4,yes,332.57,3,2,32
QB139699,9,11,yes,638.65,5,6,22
QB139700,1,2,yes,175.37,1,2,4
QB139702,2,1,no,0.0,1,1,7
QB139710,1,2,yes,204.34,0,2,10
QB139714,1,1,no,0.0,1,1,4
QB139717,8,5,yes,236.19,3,3,29
QB139718,3,1,yes,464.95,2,1,6
QB139719,5,2,no,0.0,2,3,25
QB139722,3,1,yes,224.89,3,1,12
QB139728,1,2,no,0.0,0,2,14
QB139731,2,2,yes,261.85,2,2,8
QB139732,2,0,no,0.0,0,1,3
QB139734,4,3,no,0.0,2,1,9
QB139735,3,5,yes,215.43,1,4,9
QB139739,2,3,no,0.0,2,1,11
QB139741,2,1,no,0.0,1,1,6
QB139745,4,2,yes,497.97,0,1,5
QB139746,3,2,yes,217.73,0,1,12
QB139748,3,2,yes,272.99,0,2,11
QB139749,2,3,no,0.0,3,1,3
QB139751,3,1,yes,335.82,3,2,12
QB139753,1,0,no,0.0,1,1,6
QB139755,4,1,yes,261.12,1,1,10
QB139756,3,1,yes,175.96,3,1,12
QB139761,7,2,yes,358.85,4,2,15
QB139762,7,3,no,0.0,2,4,21
QB139772,1,0,yes,330.16,0,1,2
QB139773,13,14,yes,610.4,3,5,68
QB139777,17,13,yes,109.77,3,7,78
QB139779,3,2,no,0.0,2,2,5
QB139781,2,1,no,0.0,1,2,3
QB139783,1,1,yes,348.46,0,2,8
QB139786,3,6,yes,578.0,5,4,34
QB139787,3,2,yes,176.01,0,2,4
QB139788,2,2,yes,195.33,1,1,3
QB139790,2,1,no,0.0,3,1,14
QB139792,1,1,no,0.0,0,1,6
QB139793,3,2,yes,153.31,0,1,11
QB139795,1,1,no,0.0,1,1,1
QB139796,13,11,yes,229.34,8,7,59
QB139797,7,5,yes,193.63,2,2,21
QB139798,6,7,yes,410.25,4,4,13
QB139802,2,1,no,0.0,0,1,4
QB139803,1,2,no,0.0,1,2,4
QB139809,4,1,no,0.0,1,2,3
QB139813,2,0,no,0.0,0,1,2
QB139815,2,0,no,0.0,1,1,2
QB139824,3,3,no,0.0,0,2,12
QB139826,1,0,no,0.0,0,1,2
QB139827,2,0,no,0.0,0,1,4
QB139828,3,2,yes,309.14,3,1,8
QB139829,3,1,no,0.0,2,2,14
QB139831,9,5,yes,601.53,4,3,32
QB139834,4,1,yes,110.01,3,1,4
QB139835,2,0,yes,128.4,1,1,5
QB139845,4,3,yes,339.05,1,2,7
QB139847,2,0,no,0.0,0,1,1
QB139850,2,1,yes,340.63,1,1,9
QB139851,3,5,yes,219.18,5,3,31
QB139856,2,1,yes,143.63,1,1,4
QB139860,2,1,no,0.0,0,1,3
QB139861,2,1,no,0.0,1,1,4
QB139862,3,3,no,0.0,0,2,14
QB139863,1,1,no,0.0,0,1,2
QB139864,3,2,yes,566.57,1,1,3
QB139866,1,1,no,0.0,1,1,2
QB139868,1,2,yes,74.14,0,1,6
QB139870,3,1,no,0.0,1,1,14
QB139872,3,1,no,0.0,0,1,3
QB139873,3,3,no,0.0,3,1,8
QB139876,3,2,no,0.0,0,2,9
QB139878,1,2,yes,201.07,1,2,9
QB139880,1,1,no,0.0,1,1,5
QB139885,3,1,no,0.0,0,2,12
QB139886,5,5,no,0.0,2,2,15
QB139888,6,4,yes,212.11,4,4,24
QB139891,2,2,no,0.0,0,1,11
QB139893,2,1,no,0.0,1,2,8
QB139896,2,1,no,0.0,3,2,14
QB139900,1,1,no,0.0,1,1,4
QB139904,1,1,yes,337.62,3,2,7
QB139906,1,0,no,0.0,1,1,3
QB139907,3,1,no,0.0,1,2,7
QB139909,8,5,no,0.0,3,2,33
QB139910,2,2,yes,492.99,1,1,3
QB139912,1,3,yes,301.38,0,1,9
QB139913,1,1,no,0.0,3,1,9
QB139914,3,2,no,0.0,3,1,7
QB139916,1,0,no,0.0,0,1,1
QB139917,4,1,yes,357.36,1,2,9
QB139920,1,1,yes,389.38,2,1,7
QB139922,1,1,yes,224.01,2,2,12
QB139928,4,1,no,0.0,3,1,6
QB139941,2,1,no,0.0,1,1,5
QB139942,8,6,no,0.0,2,2,10
QB139943,16,6,yes,417.67,11,7,77
QB139944,1,3,no,0.0,0,1,9
QB139945,2,1,no,0.0,0,1,7
QB139947,5,5,no,0.0,5,3,14
QB139948,2,0,no,0.0,2,1,6
QB139950,2,1,no,0.0,1,1,3
QB139952,2,3,no,0.0,2,2,5
QB139954,3,2,no,0.0,2,2,14
QB139958,2,2,yes,249.78,0,2,10
QB139959,5,3,no,0.0,4,3,16
QB139961,1,1,yes,341.12,3,1,3
QB139963,2,3,no,0.0,3,1,7
QB139964,3,1,yes,197.69,1,1,4
QB139965,2,0,no,0.0,0,1,4
QB139966,1,1,no,0.0,3,2,11
QB139967,1,1,no,0.0,1,1,2
QB139971,4,3,yes,296.29,3,1,10
QB139972,6,13,no,0.0,3,4,38
QB139973,1,1,yes,459.45,0,1,7
QB139976,1,0,yes,289.62,0,1,5
QB139978,3,1,yes,88.51,2,1,14
QB139979,7,5,no,0.0,4,2,26
QB139981,3,2,no,0.0,2,2,3
QB139982,11,4,yes,174.4,10,6,49
QB139988,5,5,yes,328.56,3,3,34
QB139989,2,1,no,0.0,0,1,7
QB139991,1,3,no,0.0,0,2,10
QB139992,2,0,no,0.0,0,1,3
QB139997,2,1,no,0.0,0,1,1
QB139998,1,3,no,0.0,3,2,8
QB139999,2,1,no,0.0,1,2,7
QB140000,2,2,no,0.0,2,1,7
QB140001,8,5,yes,404.02,1,4,27
QB140004,4,3,no,0.0,2,2,9
QB140005,2,1,no,0.0,0,2,5
QB140009,2,1,yes,269.56,0,1,2
QB140010,1,0,no,0.0,0,1,7
QB140011,9,3,no,0.0,2,4,25
QB140013,6,4,yes,419.52,4,3,19
QB140016,3,3,yes,253.02,3,2,14
QB140018,16,4,yes,365.58,6,6,58
QB140019,4,5,yes,440.01,2,2,31
QB140021,2,1,no,0.0,1,1,2
QB140022,3,2,no,0.0,2,2,13
QB140029,4,1,no,0.0,0,1,3
QB140030,2,0,no,0.0,0,1,3
QB140033,3,5,no,0.0,5,3,23
QB140034,1,0,no,0.0,1,1,1
QB140035,1,3,yes,389.42,1,2,8
QB140036,2,1,no,0.0,0,1,5
QB140038,4,3,no,0.0,3,1,12
QB140039,7,4,yes,275.15,2,4,25
QB140041,2,0,no,0.0,0,1,7
QB140042,1,2,no,0.0,2,2,6
QB140051,4,1,yes,306.26,3,2,10
QB140056,3,7,yes,247.42,1,2,21
QB140057,4,1,yes,241.44,2,1,14
QB140058,4,2,yes,383.65,3,1,8
QB140066,2,1,no,0.0,1,1,6
QB140070,8,3,yes,248.36,5,3,33
QB140071,3,1,no,0.0,0,2,9
QB140072,3,3,yes,255.91,0,2,6
QB140073,2,1,no,0.0,1,1,7
QB140074,8,3,yes,273.92,1,2,12
QB140075,2,1,yes,244.07,0,1,4
QB140080,1,1,no,0.0,1,1,7
QB140082,3,1,yes,120.84,1,2,14
QB140083,3,3,no,0.0,3,1,14
QB140084,2,1,no,0.0,1,1,3
QB140089,4,3,yes,362.2,5,2,31
QB140090,1,1,yes,823.38,1,2,13
QB140091,2,0,no,0.0,1,1,1
QB140094,6,5,yes,184.72,2,2,24
QB140095,2,1,no,0.0,1,1,4
QB140096,3,2,no,0.0,3,2,14
QB140097,8,2,yes,111.63,1,2,34
QB140100,4,3,yes,421.11,0,1,14
QB140106,7,4,no,0.0,2,4,32
QB140107,7,7,yes,214.73,1,2,11
QB140108,1,0,no,0.0,1,1,7
QB140109,2,1,no,0.0,3,1,4
QB140110,2,2,no,0.0,1,2,9
QB140111,2,1,no,0.0,1,1,2
QB140112,4,1,yes,241.73,1,2,9
QB140114,3,1,no,0.0,2,2,3
QB140115,2,3,no,0.0,3,1,4
QB140118,2,0,no,0.0,0,1,1
QB140121,8,2,no,0.0,2,2,19
QB140122,2,1,no,0.0,1,1,6
QB140127,3,3,no,0.0,1,1,14
QB140128,2,0,no,0.0,1,1,7
QB140130,4,1,no,0.0,0,1,14
QB140134,2,2,no,0.0,2,2,14
QB140136,2,3,yes,116.08,0,1,6
QB140138,4,2,no,0.0,0,1,13
QB140139,2,1,no,0.0,3,2,6
QB140143,3,7,yes,260.39,5,4,9
QB140145,1,2,no,0.0,1,1,8
QB140146,1,0,no,0.0,1,1,6
QB140150,8,3,yes,802.28,1,3,10
QB140153,1,1,no,0.0,1,1,4
QB140156,4,3,yes,316.08,3,2,5
QB140157,5,7,yes,158.64,3,4,22
QB140159,2,0,no,0.0,0,1,7
QB140161,1,1,no,0.0,1,1,2
QB140164,1,1,no,0.0,0,1,5
QB140165,2,2,yes,116.22,4,4,31
QB140167,2,2,no,0.0,3,2,14
QB140168,1,0,no,0.0,2,1,5
QB140169,4,1,no,0.0,2,1,11
QB140170,4,2,no,0.0,1,2,14
QB140174,7,5,no,0.0,5,3,14
QB140175,1,1,no,0.0,0,2,13
QB140176,10,10,yes,267.85,6,7,68
QB140179,4,2,no,0.0,3,2,6
QB140181,1,1,no,0.0,0,1,7
QB140182,3,1,no,0.0,1,1,13
QB140186,3,2,yes,206.86,1,1,8
QB140187,10,12,yes,296.3,10,7,70
QB140188,3,1,no,0.0,0,1,13
QB140189,3,5,yes,339.58,3,2,9
QB140190,2,0,no,0.0,0,1,5
QB140191,1,0,no,0.0,1,1,1
QB140193,2,0,no,0.0,2,1,5
QB140195,1,1,yes,370.56,2,1,5
QB140196,4,1,no,0.0,2,1,12
QB140199,1,3,yes,136.96,1,1,7
QB140205,3,2,no,0.0,3,1,7
QB140207,5,3,yes,268.34,2,3,9
QB140208,3,1,no,0.0,1,1,8
QB140216,3,1,no,0.0,3,2,4
QB140217,1,0,no,0.0,1,1,5
QB140218,3,2,no,0.0,1,1,11
QB140219,2,1,yes,341.97,2,2,8
QB140220,3,2,no,0.0,1,1,5
QB140224,2,1,no,0.0,0,1,2
QB140225,8,3,yes,113.65,1,4,14
QB140226,3,2,yes,198.53,5,4,8
QB140227,2,1,no,0.0,0,1,3
QB140229,9,14,yes,182.01,6,7,61
QB140231,4,2,no,0.0,3,2,8
QB140232,1,0,yes,279.64,0,1,5
QB140234,2,1,no,0.0,0,1,3
QB140235,3,7,no,0.0,3,2,13
QB140238,2,2,no,0.0,2,1,6
QB140239,1,0,no,0.0,1,1,4
QB140242,6,3,yes,251.5,2,4,24
QB140246,4,2,yes,203.64,0,2,11
QB140248,3,1,no,0.0,3,2,4
QB140249,4,1,no,0.0,0,2,12
QB140254,1,3,no,0.0,2,2,5
QB140260,2,3,no,0.0,0,2,14
QB140262,1,0,no,0.0,0,1,2
QB140265,2,4,yes,386.7,4,3,12
QB140269,3,3,yes,138.05,4,4,10
QB140270,4,1,no,0.0,1,1,11
QB140272,1,2,no,0.0,0,1,14
QB140274,2,0,no,0.0,0,1,1
QB140276,3,3,no,0.0,1,1,10
