user_id,experiment_group,city,device_os,acquisition_channel,acquisition_cost,first_order_datetime,first_order_value,first_order_delivery_time_mins,first_order_discount_value,first_order_item_count,first_order_payment_method,returned_7d,second_order_datetime,second_order_value,second_order_delivery_time_mins,second_order_discount_value,second_order_item_count,second_order_status,second_order_payment_method,w2_returned,w2_order_value
EXP201398,treatment,Bangalore,android,app_store,41.43,2025-04-09 06:17:21,176.11,11.3,52.83,3,upi,1,2025-04-14 09:36:21,181.14,13.1,0.0,3.0,Delivered,upi,0,
EXP201399,treatment,Mumbai,android,offline_events,215.72,2025-04-06 20:57:06,210.92,21.9,63.28,3,cod,0,,,,,,,,0,
EXP201400,treatment,Bangalore,android,influencer,189.67,2025-04-09 21:12:59,189.01,12.9,41.71,2,debit_card,0,,,,,,,,1,323.31
EXP201401,treatment,Pune,ios,app_store,32.65,2025-04-08 15:22:30,213.74,15.5,64.12,1,debit_card,0,,,,,,,,1,458.1
EXP201402,treatment,Kolkata,ios,organic_search,32.04,2025-04-07 15:45:06,208.69,18.6,62.61,3,upi,0,,,,,,,,0,
EXP201403,treatment,Hyderabad,ios,google_ads,163.44,2025-04-09 12:11:04,236.34,15.9,69.29,4,credit_card,0,,,,,,,,0,
EXP201404,treatment,Bangalore,android,google_ads,127.79,2025-04-11 07:03:01,209.22,15.4,62.77,2,upi,0,,,,,,,,0,
EXP201405,treatment,Chennai,android,referral,53.76,2025-04-07 20:45:40,262.16,17.5,58.2,2,debit_card,0,,,,,,,,0,
EXP201406,treatment,Hyderabad,android,app_store,25.81,2025-04-06 13:32:43,246.99,17.4,70.15,1,pay_later,0,,,,,,,,0,
EXP201407,treatment,Delhi NCR,ios,google_ads,94.77,2025-04-05 00:47:04,312.68,15.2,71.96,7,upi,1,2025-04-07 10:30:04,522.14,18.8,0.0,5.0,Delivered,upi,0,
EXP201408,treatment,Bangalore,android,meta_ads,157.16,2025-04-11 15:22:51,443.97,12.7,57.95,4,upi,1,2025-04-13 20:51:51,228.57,14.2,0.0,1.0,Delivered,upi,0,
EXP201409,treatment,Bangalore,ios,app_store,33.55,2025-04-11 12:28:21,285.78,8.5,47.71,5,upi,0,,,,,,,,0,
EXP201410,treatment,Ahmedabad,ios,organic_search,22.0,2025-04-09 13:22:02,110.99,22.5,33.3,2,pay_later,0,,,,,,,,0,
EXP201411,treatment,Chennai,android,organic_search,41.69,2025-04-07 13:11:20,191.95,10.8,57.58,2,credit_card,1,2025-04-14 20:32:20,256.41,17.7,0.0,2.0,Delivered,upi,0,
EXP201412,treatment,Bangalore,android,meta_ads,112.54,2025-04-10 10:27:42,294.32,13.600000000000001,88.3,1,cod,0,,,,,,,,0,
EXP201413,treatment,Bangalore,ios,organic_search,20.41,2025-04-10 19:35:05,256.4,15.8,76.92,4,upi,0,,,,,,,,0,
EXP201414,treatment,Mumbai,android,organic_search,45.24,2025-04-11 22:33:53,240.48,12.9,72.14,4,pay_later,0,,,,,,,,0,
EXP201415,treatment,Chennai,android,organic_search,50.56,2025-04-09 21:27:09,96.42,14.0,28.93,2,cod,0,,,,,,,,0,
EXP201416,treatment,Hyderabad,android,google_ads,47.75,2025-04-06 11:44:42,284.43,16.8,62.63,3,upi,1,2025-04-11 22:15:42,292.26,15.9,0.0,2.0,Delivered,credit_card,0,
EXP201417,treatment,Bangalore,android,referral,74.31,2025-04-09 11:20:59,366.09,16.6,59.01,7,cod,1,2025-04-10 19:17:59,453.85,20.1,0.0,6.0,Delivered,debit_card,1,526.37
EXP201418,treatment,Pune,android,influencer,140.04,2025-04-08 08:15:15,141.22,15.0,42.37,2,pay_later,0,,,,,,,,0,
EXP201419,treatment,Mumbai,ios,offline_events,275.79,2025-04-11 15:05:13,611.74,15.9,57.06,5,upi,0,,,,,,,,0,
EXP201420,treatment,Mumbai,ios,google_ads,71.75,2025-04-05 09:38:36,162.09,22.3,48.63,2,upi,1,2025-04-11 20:09:36,294.97,17.2,0.0,7.0,Refunded,credit_card,1,333.42
EXP201421,treatment,Kolkata,android,meta_ads,113.5,2025-04-06 10:11:15,149.63,25.3,44.89,1,cod,0,,,,,,,,0,
EXP201422,treatment,Ahmedabad,android,meta_ads,115.75,2025-04-10 14:22:16,193.57,22.6,58.07,1,debit_card,0,,,,,,,,0,
EXP201423,treatment,Mumbai,android,google_ads,113.65,2025-04-07 18:50:17,181.66,17.0,54.5,4,debit_card,0,,,,,,,,0,
EXP201424,treatment,Bangalore,android,google_ads,89.91,2025-04-08 18:33:01,315.23,14.3,60.53,4,cod,0,,,,,,,,1,123.24
EXP201425,treatment,Bangalore,android,google_ads,127.5,2025-04-07 13:06:13,382.92,11.1,89.66,5,upi,0,,,,,,,,0,
EXP201426,treatment,Bangalore,android,referral,56.07,2025-04-05 08:36:43,353.74,14.4,53.8,3,cod,0,,,,,,,,1,603.95
EXP201427,treatment,Delhi NCR,android,influencer,223.48,2025-04-08 19:07:17,310.23,15.3,93.07,3,pay_later,0,,,,,,,,0,
EXP201428,treatment,Ahmedabad,android,meta_ads,88.87,2025-04-07 13:27:24,220.98,12.7,46.55,1,upi,0,,,,,,,,0,
EXP201429,treatment,Bangalore,android,google_ads,76.57,2025-04-09 17:13:34,172.6,12.3,51.78,4,upi,1,2025-04-12 19:49:34,150.58,13.3,0.0,4.0,Delivered,pay_later,0,
EXP201430,treatment,Bangalore,android,google_ads,92.16,2025-04-08 09:30:14,177.13,16.9,53.14,1,upi,0,,,,,,,,0,
EXP201431,treatment,Delhi NCR,android,offline_events,233.27,2025-04-06 18:23:56,385.21,13.0,92.77,4,upi,0,,,,,,,,0,
EXP201432,treatment,Pune,android,organic_search,27.43,2025-04-05 11:40:43,124.18,23.9,37.25,2,upi,1,2025-04-10 19:49:43,250.83,18.0,0.0,2.0,Delivered,upi,1,249.74
EXP201433,treatment,Hyderabad,android,app_store,33.02,2025-04-06 19:44:49,158.96,17.1,47.69,1,upi,1,2025-04-10 05:40:49,432.43,15.6,0.0,13.0,Delivered,debit_card,0,
EXP201434,treatment,Chennai,android,meta_ads,131.06,2025-04-07 00:37:19,281.38,12.2,84.41,3,upi,0,,,,,,,,0,
EXP201435,treatment,Kolkata,android,organic_search,22.89,2025-04-07 11:09:10,158.08,16.700000000000003,41.93,3,credit_card,0,,,,,,,,0,
EXP201436,treatment,Mumbai,android,meta_ads,92.98,2025-04-10 12:06:17,213.4,13.8,64.02,6,credit_card,0,,,,,,,,0,
EXP201437,treatment,Kolkata,android,google_ads,109.26,2025-04-09 10:39:30,268.31,22.599999999999998,80.49,5,upi,0,,,,,,,,1,587.4
EXP201438,treatment,Bangalore,ios,referral,110.38,2025-04-07 09:00:36,355.09,19.9,42.52,4,upi,1,2025-04-11 20:49:36,564.52,15.7,0.0,8.0,Delivered,upi,0,
EXP201439,treatment,Mumbai,android,organic_search,28.6,2025-04-11 13:20:01,152.72,14.6,45.82,3,upi,0,,,,,,,,0,
EXP201440,treatment,Chennai,android,referral,88.01,2025-04-06 11:24:37,262.64,18.0,78.79,7,pay_later,0,,,,,,,,0,
EXP201441,treatment,Delhi NCR,android,referral,107.47,2025-04-09 13:29:39,206.5,9.3,44.51,3,credit_card,0,,,,,,,,0,
EXP201442,treatment,Mumbai,ios,google_ads,44.73,2025-04-05 19:54:38,266.5,24.4,66.04,1,cod,1,2025-04-07 14:54:38,821.39,17.4,0.0,21.0,Delivered,upi,0,
EXP201443,treatment,Bangalore,ios,organic_search,28.21,2025-04-06 22:52:28,368.55,11.7,44.42,4,upi,0,,,,,,,,0,
EXP201444,treatment,Mumbai,android,google_ads,144.42,2025-04-09 19:02:25,367.89,16.5,77.06,2,cod,0,,,,,,,,0,
EXP201445,treatment,Mumbai,android,referral,98.35,2025-04-11 08:37:59,207.07,13.6,62.12,2,debit_card,1,2025-04-12 20:51:59,311.83,17.900000000000002,12.62,5.0,Delivered,credit_card,1,290.82
EXP201446,treatment,Delhi NCR,ios,organic_search,84.88,2025-04-06 21:29:24,239.19,15.1,41.15,2,upi,1,2025-04-12 07:24:24,447.99,18.7,0.0,4.0,Delivered,upi,1,490.32
EXP201447,treatment,Bangalore,android,offline_events,173.75,2025-04-10 20:44:05,236.13,16.3,70.84,1,upi,0,,,,,,,,0,
EXP201448,treatment,Mumbai,ios,meta_ads,77.61,2025-04-06 21:22:00,132.26,13.9,39.68,2,upi,0,,,,,,,,0,
EXP201449,treatment,Delhi NCR,android,app_store,32.49,2025-04-08 12:01:12,131.52,14.3,39.46,1,upi,0,,,,,,,,1,257.04
EXP201450,treatment,Delhi NCR,android,google_ads,103.64,2025-04-09 15:59:29,260.34,10.1,47.83,3,cod,0,,,,,,,,0,
EXP201451,treatment,Mumbai,ios,influencer,164.27,2025-04-08 12:26:00,205.01,12.0,61.5,4,upi,0,,,,,,,,1,330.89
EXP201452,treatment,Delhi NCR,android,meta_ads,140.49,2025-04-10 17:37:24,318.58,17.0,66.15,5,upi,1,2025-04-14 05:36:24,564.04,14.1,46.0,7.0,Refunded,upi,0,
EXP201453,treatment,Mumbai,android,google_ads,95.23,2025-04-09 12:31:50,169.86,14.1,47.56,2,upi,0,,,,,,,,0,
EXP201454,treatment,Hyderabad,android,meta_ads,109.94,2025-04-07 09:22:04,230.36,19.0,67.09,2,upi,0,,,,,,,,0,
EXP201455,treatment,Bangalore,android,google_ads,123.75,2025-04-08 11:51:22,200.49,12.899999999999999,60.15,4,debit_card,0,,,,,,,,0,
EXP201456,treatment,Bangalore,android,google_ads,119.71,2025-04-09 00:48:43,103.16,12.0,30.95,1,upi,1,2025-04-14 10:06:43,400.01,13.8,0.0,11.0,Delivered,debit_card,0,
EXP201457,treatment,Bangalore,android,organic_search,53.1,2025-04-05 10:24:08,321.39,13.4,51.32,10,upi,0,,,,,,,,0,
EXP201458,treatment,Kolkata,android,organic_search,35.05,2025-04-05 18:27:52,529.57,24.0,64.72,11,upi,0,,,,,,,,0,
EXP201459,treatment,Hyderabad,ios,meta_ads,205.56,2025-04-09 10:33:07,96.94,19.6,29.08,1,upi,0,,,,,,,,0,
EXP201460,treatment,Bangalore,android,influencer,72.95,2025-04-07 09:52:05,216.77,16.1,65.03,1,upi,1,2025-04-12 22:16:05,236.63,17.7,0.0,7.0,Delivered,debit_card,0,
EXP201461,treatment,Delhi NCR,ios,app_store,18.26,2025-04-08 10:49:53,144.81,19.9,43.44,1,upi,1,2025-04-11 18:09:53,367.72,11.2,0.0,3.0,Delivered,upi,0,
EXP201462,treatment,Bangalore,android,google_ads,128.25,2025-04-08 11:09:53,177.79,19.0,53.34,4,debit_card,0,,,,,,,,0,
EXP201463,treatment,Hyderabad,android,google_ads,108.86,2025-04-05 10:32:44,76.88,16.2,23.06,2,upi,1,2025-04-09 17:46:44,204.56,15.5,0.0,6.0,Delivered,upi,1,342.1
EXP201464,treatment,Bangalore,android,meta_ads,129.02,2025-04-05 19:36:45,244.16,11.2,73.25,3,debit_card,1,2025-04-12 14:42:45,700.58,15.600000000000001,0.0,11.0,Delivered,debit_card,0,
EXP201465,treatment,Pune,android,meta_ads,87.24,2025-04-06 09:46:44,150.82,16.4,45.25,3,credit_card,0,,,,,,,,0,
EXP201466,treatment,Delhi NCR,ios,meta_ads,98.94,2025-04-07 23:14:46,197.71,17.8,59.31,5,debit_card,0,,,,,,,,0,
EXP201467,treatment,Ahmedabad,android,google_ads,99.73,2025-04-07 13:25:27,343.17,20.0,44.7,6,credit_card,0,,,,,,,,1,850.99
EXP201468,treatment,Delhi NCR,android,meta_ads,127.2,2025-04-07 15:37:03,411.7,12.7,51.9,2,credit_card,1,2025-04-12 04:29:03,346.1,11.3,26.24,7.0,Delivered,debit_card,1,319.88
EXP201469,treatment,Mumbai,android,google_ads,128.78,2025-04-10 16:01:02,457.56,12.6,75.64,5,credit_card,1,2025-04-13 04:37:02,343.21,16.6,0.0,7.0,Delivered,upi,0,
EXP201470,treatment,Bangalore,ios,google_ads,112.99,2025-04-06 10:40:04,152.72,11.100000000000001,45.82,3,cod,0,,,,,,,,1,702.31
EXP201471,treatment,Bangalore,android,referral,91.3,2025-04-10 09:34:46,435.68,14.5,89.75,3,cod,0,,,,,,,,0,
EXP201472,treatment,Bangalore,android,app_store,39.24,2025-04-08 15:27:43,171.04,14.5,51.31,1,credit_card,0,,,,,,,,0,
EXP201473,treatment,Pune,android,referral,71.01,2025-04-05 14:29:23,267.87,13.8,80.36,2,upi,1,2025-04-09 03:27:23,136.32,14.7,0.0,1.0,Delivered,cod,1,475.59
EXP201474,treatment,Hyderabad,android,referral,75.6,2025-04-07 20:57:07,239.11,15.9,71.73,2,upi,1,2025-04-15 13:36:07,365.08,14.8,0.0,4.0,Delivered,debit_card,1,399.83
EXP201475,treatment,Delhi NCR,android,organic_search,28.45,2025-04-07 15:20:02,570.29,14.5,52.0,6,upi,0,,,,,,,,0,
EXP201476,treatment,Chennai,android,influencer,111.55,2025-04-06 19:40:08,340.3,20.3,52.32,5,credit_card,0,,,,,,,,0,
EXP201477,treatment,Delhi NCR,android,app_store,19.92,2025-04-11 14:18:11,263.92,21.2,54.76,5,cod,0,,,,,,,,0,
EXP201478,treatment,Chennai,android,referral,82.33,2025-04-05 17:24:12,253.67,13.4,47.74,5,upi,0,,,,,,,,0,
EXP201479,treatment,Delhi NCR,ios,google_ads,57.17,2025-04-07 11:13:50,274.87,19.3,82.46,4,upi,0,,,,,,,,0,
EXP201480,treatment,Bangalore,android,offline_events,186.36,2025-04-05 11:52:21,243.78,20.9,45.48,6,pay_later,1,2025-04-06 21:29:21,401.13,19.1,0.0,8.0,Delivered,upi,0,
EXP201481,treatment,Bangalore,android,google_ads,151.45,2025-04-06 20:27:55,168.64,15.3,48.72,1,debit_card,0,,,,,,,,0,
EXP201482,treatment,Bangalore,android,influencer,123.31,2025-04-07 20:18:19,249.12,16.9,67.62,3,upi,0,,,,,,,,0,
EXP201483,treatment,Delhi NCR,android,app_store,30.86,2025-04-05 12:24:49,239.05,12.0,71.72,1,cod,0,,,,,,,,0,
EXP201484,treatment,Pune,android,meta_ads,159.79,2025-04-05 06:26:59,97.33,9.0,29.2,1,cod,0,,,,,,,,0,
EXP201485,treatment,Bangalore,android,app_store,11.58,2025-04-09 17:39:43,198.86,10.2,59.66,2,credit_card,0,,,,,,,,0,
EXP201486,treatment,Pune,android,offline_events,245.2,2025-04-09 17:02:05,283.11,14.7,84.93,6,upi,1,2025-04-15 03:44:05,523.44,16.4,19.26,9.0,Delivered,upi,0,
EXP201487,treatment,Pune,android,meta_ads,96.72,2025-04-10 20:14:56,290.24,16.5,57.73,7,cod,0,,,,,,,,0,
EXP201488,treatment,Chennai,android,organic_search,55.18,2025-04-05 20:50:53,354.07,19.0,80.41,4,credit_card,0,,,,,,,,0,
EXP201489,treatment,Mumbai,android,referral,112.13,2025-04-08 12:45:46,259.01,14.6,77.7,7,debit_card,1,2025-04-14 20:45:46,255.48,12.3,0.0,3.0,Delivered,credit_card,0,
EXP201490,treatment,Bangalore,ios,meta_ads,165.9,2025-04-09 20:34:55,52.66,14.0,15.8,1,upi,0,,,,,,,,0,
EXP201491,treatment,Mumbai,android,organic_search,40.92,2025-04-11 19:20:38,200.12,16.1,43.99,1,cod,0,,,,,,,,0,
EXP201492,treatment,Delhi NCR,android,referral,91.17,2025-04-07 10:16:00,314.58,23.0,64.13,5,cod,1,2025-04-11 18:31:00,382.68,17.8,0.0,11.0,Delivered,upi,1,434.87
EXP201493,treatment,Mumbai,android,offline_events,158.25,2025-04-05 12:59:15,365.2,13.7,68.73,8,cod,0,,,,,,,,0,
EXP201494,treatment,Delhi NCR,android,app_store,54.91,2025-04-07 14:35:42,134.61,13.3,40.38,5,upi,1,2025-04-11 15:36:42,198.69,16.2,19.76,2.0,Delivered,debit_card,1,426.81
EXP201495,treatment,Ahmedabad,android,google_ads,119.58,2025-04-09 10:24:14,180.15,14.2,54.05,2,debit_card,1,2025-04-13 11:30:14,375.77,19.5,0.0,9.0,Delivered,upi,0,
EXP201496,treatment,Chennai,android,offline_events,201.89,2025-04-06 19:53:23,470.83,14.299999999999999,87.25,4,cod,1,2025-04-11 04:54:23,557.56,22.2,0.0,8.0,Delivered,debit_card,0,
EXP201497,treatment,Bangalore,android,influencer,137.88,2025-04-10 21:04:38,308.25,11.4,92.47,4,debit_card,1,2025-04-12 14:08:38,113.44,13.6,0.0,1.0,Delivered,credit_card,0,
EXP201498,treatment,Pune,android,meta_ads,108.1,2025-04-06 09:04:10,169.43,17.6,48.08,1,upi,0,,,,,,,,0,
EXP201499,treatment,Bangalore,android,offline_events,274.05,2025-04-10 21:44:33,187.73,14.8,56.32,4,upi,0,,,,,,,,0,
EXP201500,treatment,Bangalore,android,meta_ads,120.87,2025-04-10 11:34:34,330.33,11.1,77.65,5,upi,0,,,,,,,,0,
EXP201501,treatment,Pune,android,meta_ads,138.93,2025-04-11 09:45:33,293.99,15.9,58.21,2,credit_card,1,2025-04-17 12:36:33,217.5,13.4,0.0,5.0,Delivered,upi,1,368.29
EXP201502,treatment,Kolkata,android,google_ads,133.82,2025-04-06 11:34:48,307.98,19.3,49.45,5,credit_card,1,2025-04-10 22:42:48,211.66,23.6,0.0,1.0,Delivered,credit_card,1,324.73
EXP201503,treatment,Pune,android,organic_search,44.59,2025-04-10 21:40:00,121.28,17.3,36.38,2,cod,0,,,,,,,,0,
EXP201504,treatment,Delhi NCR,android,offline_events,144.95,2025-04-05 18:41:43,182.46,19.2,54.74,1,credit_card,1,2025-04-10 07:02:43,364.08,19.9,0.0,6.0,Delivered,cod,0,
EXP201505,treatment,Mumbai,android,app_store,47.33,2025-04-10 12:49:21,184.49,11.2,55.35,4,cod,0,,,,,,,,0,
EXP201506,treatment,Chennai,ios,app_store,60.31,2025-04-11 08:16:23,122.34,11.1,36.7,4,upi,0,,,,,,,,0,
EXP201507,treatment,Kolkata,ios,referral,96.76,2025-04-06 20:10:58,99.99,20.2,30.0,1,upi,0,,,,,,,,0,
EXP201508,treatment,Mumbai,ios,google_ads,156.12,2025-04-08 22:44:44,237.7,12.2,61.44,1,debit_card,0,,,,,,,,0,
EXP201509,treatment,Delhi NCR,ios,meta_ads,75.6,2025-04-09 08:45:28,215.38,12.5,64.61,5,debit_card,1,2025-04-10 17:29:28,568.84,10.4,0.0,10.0,Delivered,upi,0,
EXP201510,treatment,Delhi NCR,android,organic_search,29.88,2025-04-11 21:18:17,198.97,7.3,59.69,6,upi,1,2025-04-19 14:19:17,436.79,16.1,39.15,8.0,Delivered,credit_card,0,
EXP201511,treatment,Pune,ios,google_ads,97.13,2025-04-09 19:48:19,170.09,18.400000000000002,51.03,2,upi,1,2025-04-14 04:07:19,515.95,15.5,15.77,12.0,Refunded,credit_card,0,
EXP201512,treatment,Kolkata,android,offline_events,152.46,2025-04-10 19:36:05,298.04,18.8,73.61,6,pay_later,0,,,,,,,,0,
EXP201513,treatment,Kolkata,ios,meta_ads,161.34,2025-04-08 14:40:03,156.38,18.7,46.91,4,debit_card,0,,,,,,,,0,
EXP201514,treatment,Pune,android,referral,73.54,2025-04-07 06:50:12,215.1,20.3,64.53,3,upi,0,,,,,,,,0,
EXP201515,treatment,Pune,ios,meta_ads,58.95,2025-04-10 20:26:33,122.57,20.700000000000003,36.77,1,debit_card,1,2025-04-13 16:45:33,377.9,13.1,0.0,4.0,Delivered,debit_card,1,405.55
EXP201516,treatment,Bangalore,android,google_ads,116.65,2025-04-09 08:57:50,237.88,18.6,57.31,2,credit_card,1,2025-04-13 20:14:50,986.21,11.4,0.0,14.0,Delivered,debit_card,1,583.61
EXP201517,treatment,Chennai,android,organic_search,56.21,2025-04-06 19:42:05,210.96,20.1,43.86,2,cod,0,,,,,,,,0,
EXP201518,treatment,Delhi NCR,ios,organic_search,24.65,2025-04-10 19:57:45,331.71,16.9,50.05,3,upi,1,2025-04-14 12:37:45,233.51,13.3,0.0,1.0,Delivered,upi,1,349.84
EXP201519,treatment,Bangalore,android,organic_search,36.95,2025-04-10 15:00:57,162.97,6.5,48.89,1,credit_card,0,,,,,,,,0,
EXP201520,treatment,Delhi NCR,android,offline_events,223.41,2025-04-11 19:51:09,528.75,20.700000000000003,77.95,9,credit_card,0,,,,,,,,1,316.52
EXP201521,treatment,Chennai,android,meta_ads,172.71,2025-04-08 13:32:51,276.74,13.8,79.97,3,credit_card,0,,,,,,,,0,
EXP201522,treatment,Mumbai,android,app_store,24.26,2025-04-08 10:14:26,517.49,18.900000000000002,43.27,5,upi,1,2025-04-11 21:35:26,342.77,11.5,0.0,1.0,Delivered,upi,0,
EXP201523,treatment,Bangalore,ios,app_store,15.14,2025-04-11 05:32:25,364.04,9.2,42.08,7,pay_later,1,2025-04-16 16:36:25,849.77,6.4,0.0,11.0,Delivered,upi,0,
EXP201524,treatment,Mumbai,android,meta_ads,89.36,2025-04-08 20:05:03,291.03,20.8,73.7,3,upi,0,,,,,,,,0,
EXP201525,treatment,Hyderabad,android,influencer,191.15,2025-04-05 17:34:02,400.25,10.6,68.24,3,credit_card,1,2025-04-06 21:49:02,199.68,13.8,0.0,6.0,Delivered,pay_later,0,
EXP201526,treatment,Hyderabad,android,influencer,182.63,2025-04-05 08:26:13,299.16,15.1,79.08,2,cod,1,2025-04-09 19:36:13,265.69,14.5,0.0,2.0,Delivered,cod,0,
EXP201527,treatment,Delhi NCR,android,meta_ads,113.21,2025-04-09 19:13:31,335.59,17.1,48.14,3,upi,1,2025-04-13 11:26:31,469.7,13.3,0.0,8.0,Delivered,cod,0,
EXP201528,treatment,Delhi NCR,android,offline_events,207.81,2025-04-08 09:46:26,100.21,15.3,30.06,2,upi,1,2025-04-14 22:05:26,473.18,13.9,22.75,3.0,Delivered,debit_card,1,432.14
EXP201529,treatment,Hyderabad,ios,google_ads,111.32,2025-04-11 19:47:43,566.67,14.5,83.17,5,upi,0,,,,,,,,0,
EXP201530,treatment,Bangalore,ios,influencer,120.76,2025-04-07 10:56:27,308.7,13.200000000000001,82.33,3,upi,0,,,,,,,,0,
EXP201531,treatment,Chennai,ios,influencer,154.89,2025-04-10 18:37:47,304.28,21.6,67.58,2,credit_card,0,,,,,,,,0,
EXP201532,treatment,Mumbai,android,influencer,207.69,2025-04-05 11:59:32,137.49,16.5,41.25,1,upi,1,2025-04-11 17:22:32,293.11,13.7,0.0,7.0,Delivered,upi,1,357.38
EXP201533,treatment,Delhi NCR,android,google_ads,153.74,2025-04-07 09:12:45,103.02,12.399999999999999,30.91,1,upi,1,2025-04-12 16:02:45,330.39,18.9,0.0,5.0,Delivered,cod,1,286.39
EXP201534,treatment,Delhi NCR,ios,organic_search,55.31,2025-04-09 09:22:01,239.45,18.3,71.83,2,credit_card,0,,,,,,,,0,
EXP201535,treatment,Bangalore,ios,app_store,26.86,2025-04-06 11:21:30,210.91,14.3,63.27,1,upi,0,,,,,,,,0,
EXP201536,treatment,Hyderabad,android,meta_ads,123.82,2025-04-06 19:44:31,154.48,15.600000000000001,46.34,2,credit_card,0,,,,,,,,0,
EXP201537,treatment,Hyderabad,android,meta_ads,98.5,2025-04-11 11:09:52,369.54,13.9,58.19,5,credit_card,0,,,,,,,,0,
EXP201538,treatment,Kolkata,ios,meta_ads,136.44,2025-04-05 00:09:25,170.08,14.1,51.02,3,upi,1,2025-04-06 08:30:25,292.75,16.7,0.0,2.0,Delivered,credit_card,1,781.18
EXP201539,treatment,Delhi NCR,ios,influencer,138.75,2025-04-11 21:54:45,447.28,17.8,65.13,3,debit_card,1,2025-04-17 06:29:45,433.63,13.2,0.0,5.0,Delivered,upi,1,242.4
EXP201540,treatment,Mumbai,android,google_ads,77.67,2025-04-08 10:53:05,183.77,17.6,49.79,6,upi,0,,,,,,,,0,
EXP201541,treatment,Mumbai,android,app_store,40.34,2025-04-08 19:16:03,110.29,19.1,33.09,1,upi,1,2025-04-12 05:50:03,256.82,19.8,0.0,1.0,Delivered,debit_card,0,
EXP201542,treatment,Delhi NCR,android,meta_ads,136.85,2025-04-07 20:43:32,155.07,17.5,46.52,1,credit_card,0,,,,,,,,0,
EXP201543,treatment,Mumbai,android,organic_search,57.85,2025-04-05 16:34:17,121.05,13.8,36.31,1,cod,0,,,,,,,,0,
EXP201544,treatment,Pune,android,meta_ads,153.92,2025-04-06 16:40:58,120.82,15.4,36.25,1,upi,0,,,,,,,,0,
EXP201545,treatment,Kolkata,android,offline_events,241.61,2025-04-05 11:23:12,142.09,25.1,42.63,3,debit_card,1,2025-04-08 21:02:12,254.29,26.8,0.0,5.0,Delivered,pay_later,1,241.91
EXP201546,treatment,Mumbai,ios,organic_search,17.24,2025-04-10 22:50:43,163.42,10.0,43.54,1,cod,1,2025-04-14 09:14:43,459.3,18.3,39.04,5.0,Delivered,upi,0,
EXP201547,treatment,Bangalore,ios,referral,53.7,2025-04-05 15:02:06,180.43,10.7,41.57,2,debit_card,0,,,,,,,,0,
EXP201548,treatment,Ahmedabad,ios,organic_search,31.56,2025-04-09 12:10:52,248.91,20.2,74.67,2,upi,1,2025-04-15 19:39:52,592.94,20.8,0.0,14.0,Delivered,upi,1,593.3
EXP201549,treatment,Bangalore,android,meta_ads,118.4,2025-04-07 06:15:07,219.15,13.3,65.75,5,upi,0,,,,,,,,0,
EXP201550,treatment,Chennai,ios,app_store,42.96,2025-04-07 11:05:33,170.44,22.0,51.13,1,upi,1,2025-04-10 13:16:33,262.99,14.3,0.0,1.0,Delivered,upi,1,454.22
EXP201551,treatment,Hyderabad,android,app_store,36.04,2025-04-05 13:19:43,142.37,9.3,42.71,5,debit_card,1,2025-04-11 02:02:43,291.38,7.8,0.0,2.0,Delivered,cod,0,
EXP201552,treatment,Delhi NCR,ios,meta_ads,114.99,2025-04-11 09:04:35,439.86,16.2,99.29,7,pay_later,1,2025-04-14 18:42:35,146.63,11.9,0.0,1.0,Delivered,cod,1,167.5
EXP201553,treatment,Kolkata,ios,referral,54.19,2025-04-06 14:41:13,218.7,14.6,51.39,5,upi,0,,,,,,,,0,
EXP201554,treatment,Delhi NCR,android,organic_search,29.97,2025-04-07 19:57:20,247.99,10.4,52.19,1,upi,1,2025-04-11 04:28:20,185.61,9.9,0.0,4.0,Delivered,cod,0,
EXP201555,treatment,Delhi NCR,ios,google_ads,58.82,2025-04-05 11:17:31,153.03,18.1,45.91,5,debit_card,0,,,,,,,,0,
EXP201556,treatment,Mumbai,ios,offline_events,142.3,2025-04-06 06:57:12,156.95,16.3,47.08,3,upi,1,2025-04-10 10:20:12,460.72,18.400000000000002,0.0,4.0,Delivered,upi,0,
EXP201557,treatment,Bangalore,android,google_ads,114.61,2025-04-09 07:44:05,344.32,9.5,86.54,6,upi,0,,,,,,,,0,
EXP201558,treatment,Kolkata,android,organic_search,48.62,2025-04-05 07:29:29,398.92,13.8,95.37,4,cod,0,,,,,,,,0,
EXP201559,treatment,Chennai,ios,offline_events,193.42,2025-04-06 20:45:19,205.81,16.2,50.04,3,cod,1,2025-04-11 04:11:19,215.05,11.2,8.1,1.0,Delivered,upi,0,
EXP201560,treatment,Delhi NCR,ios,referral,64.05,2025-04-08 20:52:26,185.59,11.9,55.68,1,credit_card,0,,,,,,,,0,
EXP201561,treatment,Pune,android,organic_search,54.33,2025-04-08 13:08:52,335.6,15.1,43.53,4,debit_card,0,,,,,,,,0,
EXP201562,treatment,Kolkata,android,organic_search,45.31,2025-04-06 18:02:32,314.91,15.6,86.49,3,upi,1,2025-04-10 23:08:32,356.83,14.2,0.0,3.0,Delivered,debit_card,1,347.17
EXP201563,treatment,Bangalore,ios,organic_search,43.87,2025-04-06 14:27:49,229.61,9.4,68.88,2,upi,0,,,,,,,,0,
EXP201564,treatment,Delhi NCR,android,app_store,23.69,2025-04-09 21:39:07,132.16,10.6,39.65,3,debit_card,1,2025-04-15 13:46:07,224.96,17.2,9.05,2.0,Delivered,upi,1,461.06
